#縣市,鄉鎮,村里,開票所數,1得票,2得票,3得票,無效票,選舉人數
臺南市,北門區,鯤江里,2,379,137,15,27,2400
臺南市,北門區,永華里,1,164,77,0,3,1137
臺南市,北門區,東壁里,1,351,172,13,12,2361
臺南市,北門區,,0,4592,2244,135,210,31173
臺南市,新市區,潭頂里,2,829,373,25,15,4872
臺南市,新市區,永就里,3,1035,732,45,48,7287
臺南市,新市區,港墘里,3,1522,875,54,42,9543
臺南市,新市區,大社里,3,2092,815,67,54,11805
臺南市,新市區,大洲里,1,344,140,13,12,1986
臺南市,新市區,新市里,3,1141,698,38,33,7689
臺南市,新市區,社內里,2,1178,424,33,45,6309
臺南市,新市區,豐華里,1,424,223,16,15,2673
臺南市,新市區,新和里,5,2484,1652,98,57,16701
臺南市,新市區,三舍里,1,622,348,24,9,4056
臺南市,新市區,大營里,3,1140,806,40,51,8064
臺南市,新市區,,0,12811,7086,453,381,80985
臺南市,歸仁區,南保里,4,2431,1578,97,84,16170
臺南市,歸仁區,新厝里,2,1096,571,56,48,6783
臺南市,歸仁區,崙頂里,2,1189,689,38,45,7347
臺南市,歸仁區,後市里,3,1392,963,59,78,9585
臺南市,歸仁區,沙崙里,1,300,176,4,12,1995
臺南市,歸仁區,許厝里,3,1380,862,65,57,9117
臺南市,歸仁區,南興里,3,1586,1106,70,42,10752
臺南市,歸仁區,文化里,2,1184,849,58,48,8289
臺南市,歸仁區,大廟里,2,1195,639,41,45,7299
臺南市,歸仁區,看東里,1,695,429,33,24,4461
臺南市,歸仁區,看西里,1,869,416,30,36,5151
臺南市,歸仁區,歸仁里,2,863,706,47,33,6327
臺南市,歸仁區,七甲里,2,1252,681,57,48,7599
臺南市,歸仁區,六甲里,3,1571,824,48,87,10332
臺南市,歸仁區,八甲里,2,1048,638,35,42,6924
臺南市,歸仁區,武東里,1,569,394,26,60,5049
臺南市,歸仁區,西埔里,2,800,374,26,27,4545
臺南市,歸仁區,辜厝里,3,1281,915,56,48,8925
臺南市,歸仁區,媽廟里,2,986,500,24,33,6003
臺南市,歸仁區,大潭里,2,901,405,28,48,5079
臺南市,歸仁區,歸南里,2,993,608,46,30,6585
臺南市,歸仁區,,0,23581,14323,944,975,154317
臺南市,六甲區,龜港里,1,482,290,17,36,3303
臺南市,六甲區,菁埔里,1,294,147,9,15,1854
臺南市,六甲區,七甲里,1,519,154,13,15,2721
臺南市,六甲區,王爺里,1,350,151,15,18,2367
臺南市,六甲區,二甲里,3,1457,708,55,60,9405
臺南市,六甲區,甲南里,1,623,352,24,21,4119
臺南市,六甲區,中社里,2,759,418,21,33,4908
臺南市,六甲區,六甲里,3,1295,735,44,42,8541
臺南市,六甲區,大丘里,1,266,132,8,12,1962
臺南市,六甲區,龍湖里,1,513,226,19,27,3183
臺南市,六甲區,甲東里,2,1227,554,42,27,7695
臺南市,六甲區,水林里,2,1001,468,43,24,6156
臺南市,六甲區,,0,8786,4335,310,330,56214
臺南市,將軍區,玉山里,1,480,106,6,15,2700
臺南市,將軍區,北埔里,1,343,95,7,15,1842
臺南市,將軍區,將貴里,1,307,124,6,15,1764
臺南市,將軍區,將富里,1,324,110,9,27,2058
臺南市,將軍區,長沙里,2,674,241,17,12,4248
臺南市,將軍區,三吉里,1,193,95,10,15,1290
臺南市,將軍區,忠興里,2,713,367,14,39,4761
臺南市,將軍區,西華里,1,626,353,21,42,4119
臺南市,將軍區,廣山里,1,295,144,13,51,2121
臺南市,將軍區,苓和里,2,504,210,19,3,3198
臺南市,將軍區,鯤鯓里,2,941,363,36,36,5853
臺南市,將軍區,西和里,1,457,214,17,24,2973
臺南市,將軍區,嘉昌里,2,466,148,15,36,2697
臺南市,將軍區,平沙里,1,602,176,10,24,3588
臺南市,將軍區,長榮里,1,479,269,25,18,3132
臺南市,將軍區,保源里,2,521,189,11,27,3006
臺南市,將軍區,仁和里,1,377,98,11,0,2049
臺南市,將軍區,鯤溟里,1,477,170,8,21,3153
臺南市,將軍區,,0,8779,3472,255,420,54552
臺南市,善化區,牛庄里,1,688,361,26,24,4305
臺南市,善化區,溪美里,2,821,474,29,15,5265
臺南市,善化區,什乃里,1,567,251,10,30,3387
臺南市,善化區,東昌里,1,534,190,17,33,3051
臺南市,善化區,嘉北里,1,771,311,21,27,4299
臺南市,善化區,北關里,1,195,137,6,6,1446
臺南市,善化區,文正里,1,681,354,24,39,4290
臺南市,善化區,嘉南里,1,540,193,11,15,3057
臺南市,善化區,坐駕里,2,1357,1084,51,57,9939
臺南市,善化區,文昌里,2,977,694,46,51,7176
臺南市,善化區,南關里,1,778,369,28,33,4692
臺南市,善化區,胡厝里,2,799,527,39,57,5637
臺南市,善化區,光文里,3,1955,1493,79,63,14223
臺南市,善化區,東隆里,1,463,172,9,9,2634
臺南市,善化區,六德里,1,551,216,14,24,3210
臺南市,善化區,小新里,2,1575,945,73,54,10677
臺南市,善化區,東關里,1,427,315,16,6,3003
臺南市,善化區,西關里,1,292,191,10,12,1968
臺南市,善化區,六分里,1,383,151,14,12,2181
臺南市,善化區,田寮里,2,870,386,30,21,5034
臺南市,善化區,胡家里,1,751,193,25,18,3888
臺南市,善化區,,0,15975,9007,578,606,103362
臺南市,安定區,中沙里,1,345,183,3,9,2073
臺南市,安定區,港南里,2,1056,578,35,57,6759
臺南市,安定區,港口里,2,1189,693,36,36,7671
臺南市,安定區,中榮里,1,672,334,20,15,4197
臺南市,安定區,大同里,1,289,198,9,6,1956
臺南市,安定區,保西里,1,339,227,7,15,2337
臺南市,安定區,六嘉里,1,828,299,15,39,4458
臺南市,安定區,蘇厝里,2,942,451,38,54,5787
臺南市,安定區,海寮里,2,1101,672,41,45,7338
臺南市,安定區,南安里,1,267,156,9,15,1689
臺南市,安定區,港尾里,2,753,416,32,15,4656
臺南市,安定區,安定里,1,674,360,18,45,4269
臺南市,安定區,安加里,1,633,269,19,30,3711
臺南市,安定區,管寮里,1,496,177,13,21,2784
臺南市,安定區,蘇林里,2,1046,509,23,33,6228
臺南市,安定區,新吉里,2,1048,532,26,36,6540
臺南市,安定區,,0,11678,6054,344,471,72453
臺南市,山上區,平陽里,1,136,128,5,9,1113
臺南市,山上區,豐德里,1,190,82,8,0,1185
臺南市,山上區,玉里,1,251,135,8,9,1650
臺南市,山上區,新莊里,1,412,185,10,24,2502
臺南市,山上區,山上里,1,361,267,13,33,2790
臺南市,山上區,南洲里,2,738,425,25,42,4704
臺南市,山上區,明和里,2,805,430,20,27,5259
臺南市,山上區,,0,2893,1652,89,144,19203
臺南市,仁德區,成功里,4,1338,1805,86,90,12705
臺南市,仁德區,保安里,2,1116,731,40,45,7485
臺南市,仁德區,三甲里,1,373,220,10,12,2205
臺南市,仁德區,田厝里,1,649,435,19,36,4134
臺南市,仁德區,仁德里,5,2284,1935,117,81,17568
臺南市,仁德區,二行里,2,823,640,59,48,6090
臺南市,仁德區,一甲里,2,1107,763,53,33,7497
臺南市,仁德區,仁愛里,2,359,1101,56,54,6027
臺南市,仁德區,新田里,3,1310,910,55,42,8775
臺南市,仁德區,後壁里,6,3495,2199,160,177,23283
臺南市,仁德區,中洲里,1,705,298,24,27,3882
臺南市,仁德區,仁義里,7,3568,2718,147,147,25164
臺南市,仁德區,中生里,1,640,383,26,57,4050
臺南市,仁德區,太子里,4,2428,1219,83,114,14532
臺南市,仁德區,仁和里,1,10,175,6,9,729
臺南市,仁德區,大甲里,2,944,592,42,93,6171
臺南市,仁德區,上崙里,4,2137,1247,85,84,13740
臺南市,仁德區,土庫里,2,1373,507,27,45,7236
臺南市,仁德區,,0,24659,17878,1095,1194,171273
臺南市,西港區,永樂里,1,493,208,13,24,3015
臺南市,西港區,後營里,1,737,241,16,51,4116
臺南市,西港區,港東里,2,697,338,17,27,4389
臺南市,西港區,新復里,2,470,273,17,30,3000
臺南市,西港區,劉厝里,1,647,246,16,36,3732
臺南市,西港區,營西里,1,621,273,25,39,3939
臺南市,西港區,金砂里,1,426,170,10,21,2370
臺南市,西港區,南海里,2,1183,440,29,48,6699
臺南市,西港區,西港里,3,1539,712,60,54,9123
臺南市,西港區,竹林里,1,622,236,11,21,3585
臺南市,西港區,檨林里,2,821,323,26,78,4752
臺南市,西港區,慶安里,3,1850,1036,60,66,12054
臺南市,西港區,,0,10106,4496,300,495,60774
臺南市,東區,東門里,2,766,611,30,18,5784
臺南市,東區,東光里,3,1545,2033,82,57,14421
臺南市,東區,崇德里,3,1499,1723,83,45,12939
臺南市,東區,大同里,2,1132,940,71,51,8910
臺南市,東區,路東里,1,425,619,31,6,4383
臺南市,東區,裕聖里,2,1104,1535,87,33,10221
臺南市,東區,莊敬里,2,1286,1397,81,30,10977
臺南市,東區,崇信里,2,1331,1240,81,21,12855
臺南市,東區,泉南里,3,1686,1577,67,78,13554
臺南市,東區,裕農里,2,1078,1088,61,33,8766
臺南市,東區,大學里,1,426,529,35,12,3909
臺南市,東區,自強里,3,1623,1731,104,60,14067
臺南市,東區,新東里,2,900,938,35,15,7335
臺南市,東區,崇誨里,2,765,1159,58,15,7818
臺南市,東區,大德里,1,589,556,28,30,4776
臺南市,東區,仁和里,2,1459,1429,81,39,12390
臺南市,東區,富裕里,1,873,665,44,21,6507
臺南市,東區,中西里,2,1133,1161,61,21,9393
臺南市,東區,龍山里,2,1343,1524,88,42,11781
臺南市,東區,忠孝里,3,1240,1801,99,45,12873
臺南市,東區,東智里,2,803,860,47,33,6780
臺南市,東區,崇成里,2,951,1054,48,33,8061
臺南市,東區,復興里,2,1273,1153,51,36,9717
臺南市,東區,小東里,3,1336,1767,84,54,12708
臺南市,東區,東安里,1,606,450,38,30,4560
臺南市,東區,衛國里,1,554,543,34,24,4728
臺南市,東區,關聖里,2,1158,1577,76,33,10812
臺南市,東區,德高里,2,1086,886,45,30,8214
臺南市,東區,文聖里,2,1143,1535,61,45,10425
臺南市,東區,虎尾里,3,1712,1629,77,72,13650
臺南市,東區,後甲里,2,1051,1155,54,48,9009
臺南市,東區,富強里,2,1698,1367,82,60,12369
臺南市,東區,東聖里,1,809,780,46,21,6633
臺南市,東區,和平里,2,1428,1294,79,48,11412
臺南市,東區,大智里,3,1833,2228,112,60,17049
臺南市,東區,崇學里,2,1093,981,57,27,8373
臺南市,東區,南聖里,1,765,915,52,21,6615
臺南市,東區,崇明里,2,1215,1609,73,24,11379
臺南市,東區,成大里,2,708,867,48,36,6609
臺南市,東區,德光里,2,1272,1532,78,42,11295
臺南市,東區,大福里,1,765,704,46,18,6174
臺南市,東區,崇善里,2,1707,1647,83,48,13551
臺南市,東區,東明里,2,1102,1251,65,39,9636
臺南市,東區,圍下里,2,769,741,35,42,6072
臺南市,東區,崇文里,4,1852,2316,106,57,16755
臺南市,東區,,0,50892,55097,2884,1653,436245
臺南市,佳里區,子龍里,2,796,284,17,30,4518
臺南市,佳里區,民安里,1,705,254,19,12,3963
臺南市,佳里區,通興里,1,560,205,9,27,3084
臺南市,佳里區,安西里,7,4456,2933,197,120,31023
臺南市,佳里區,三協里,1,511,178,18,12,2817
臺南市,佳里區,龍安里,1,532,208,13,12,3069
臺南市,佳里區,頂里,1,406,241,14,18,2694
臺南市,佳里區,興化里,1,691,265,14,48,3945
臺南市,佳里區,建南里,4,3189,1947,142,78,21951
臺南市,佳里區,漳洲里,1,387,127,10,15,2181
臺南市,佳里區,蚶寮里,1,466,146,9,12,2553
臺南市,佳里區,忠仁里,2,1301,751,50,33,8562
臺南市,佳里區,禮化里,1,457,200,25,6,2757
臺南市,佳里區,營頂里,1,320,155,7,15,2004
臺南市,佳里區,鎮山里,4,2374,1371,104,42,15711
臺南市,佳里區,嘉福里,1,506,178,13,27,2835
臺南市,佳里區,溪州里,1,163,109,3,6,1182
臺南市,佳里區,佳化里,2,1001,469,28,33,6258
臺南市,佳里區,海澄里,1,662,339,25,18,4263
臺南市,佳里區,東寧里,2,771,509,30,18,5316
臺南市,佳里區,六安里,3,1467,1052,51,57,10725
臺南市,佳里區,,0,21721,11921,798,639,141411
臺南市,楠西區,東勢里,2,668,847,50,60,6765
臺南市,楠西區,鹿田里,1,315,375,11,3,2979
臺南市,楠西區,照興里,1,303,334,11,21,3045
臺南市,楠西區,灣丘里,1,373,381,22,21,3666
臺南市,楠西區,龜丹里,1,276,211,12,9,2082
臺南市,楠西區,密枝里,1,216,265,8,9,2205
臺南市,楠西區,楠西里,2,531,673,33,42,5481
臺南市,楠西區,,0,2682,3086,147,165,26223
臺南市,龍崎區,中坑里,1,73,45,5,6,552
臺南市,龍崎區,土崎里,1,317,161,8,18,2022
臺南市,龍崎區,龍船里,1,159,168,8,9,1266
臺南市,龍崎區,大坪里,1,142,95,8,18,948
臺南市,龍崎區,石里,1,160,122,11,21,1245
臺南市,龍崎區,牛埔里,1,154,80,8,3,936
臺南市,龍崎區,楠坑里,1,145,112,11,6,1029
臺南市,龍崎區,崎頂里,1,552,296,24,30,3480
臺南市,龍崎區,,0,1702,1079,83,111,11478
臺南市,,,0,631232,435274,27066,24270,4455141
臺北市,中山區,成功里,3,1442,2194,110,54,14661
臺北市,中山區,力行里,3,1673,1908,100,60,14520
臺北市,中山區,永安里,5,2275,3291,134,96,22131
臺北市,中山區,行仁里,4,2536,2586,127,84,20583
臺北市,中山區,新庄里,3,1552,1623,78,39,12672
臺北市,中山區,中吉里,3,1761,1638,114,66,13698
臺北市,中山區,北安里,2,546,1163,43,39,6654
臺北市,中山區,新福里,3,1654,1527,96,69,12930
臺北市,中山區,集英里,4,2045,2036,127,75,16782
臺北市,中山區,恆安里,2,1097,1491,76,54,10980
臺北市,中山區,下埤里,4,2250,2565,127,99,19056
臺北市,中山區,江山里,4,2294,2452,126,60,19128
臺北市,中山區,正義里,3,1146,1731,77,42,12462
臺北市,中山區,松江里,3,1943,2151,99,66,16155
臺北市,中山區,埤頭里,2,977,1296,48,36,9084
臺北市,中山區,龍洲里,3,790,2564,124,51,13116
臺北市,中山區,中央里,2,984,1242,65,54,8937
臺北市,中山區,正得里,2,875,1282,71,21,9213
臺北市,中山區,大直里,5,2138,3783,162,120,23322
臺北市,中山區,新喜里,3,1596,1661,82,54,13266
臺北市,中山區,晴光里,3,1218,1762,88,48,13011
臺北市,中山區,民安里,3,1416,1529,67,45,12180
臺北市,中山區,中庄里,3,1600,1560,87,69,13032
臺北市,中山區,朱崙里,2,855,988,44,12,7377
臺北市,中山區,大佳里,1,430,263,14,12,2820
臺北市,中山區,劍潭里,2,356,2067,75,51,9591
臺北市,中山區,復華里,2,994,1857,81,57,11415
臺北市,中山區,新生里,3,1596,1533,102,63,12600
臺北市,中山區,中山里,3,1565,1990,100,60,15348
臺北市,中山區,中原里,3,1536,1595,101,48,12609
臺北市,中山區,圓山里,2,1203,1328,68,36,10503
臺北市,中山區,聚盛里,2,945,1431,90,54,10317
臺北市,中山區,金泰里,3,1537,2593,103,45,16545
臺北市,中山區,朱馥里,3,1571,2117,97,78,15066
臺北市,中山區,行政里,3,1697,2114,134,27,20157
臺北市,中山區,朱園里,2,1242,1377,60,42,10860
臺北市,中山區,聚葉里,2,1044,1249,77,21,9774
臺北市,中山區,行孝里,2,1230,1279,75,39,10233
臺北市,中山區,江寧里,5,1877,2401,102,57,16971
臺北市,中山區,興亞里,3,1470,1671,96,51,13011
臺北市,中山區,正守里,2,891,1075,54,30,7995
臺北市,中山區,康樂里,2,592,904,48,36,6531
臺北市,中山區,,0,58439,74867,3749,2220,547296
臺北市,大同區,永樂里,3,1867,1569,84,51,13707
臺北市,大同區,延平里,3,1240,1283,64,69,10332
臺北市,大同區,保安里,3,1562,1129,64,57,10512
臺北市,大同區,揚雅里,2,1274,956,56,63,11130
臺北市,大同區,蓬萊里,3,1617,1407,96,84,12150
臺北市,大同區,重慶里,4,2056,2178,108,78,16416
臺北市,大同區,景星里,2,935,782,45,72,7176
臺北市,大同區,光能里,3,1745,1494,68,99,12411
臺北市,大同區,民權里,4,1858,1848,125,90,14880
臺北市,大同區,建功里,2,1493,1374,80,72,11745
臺北市,大同區,國慶里,2,1440,1265,53,33,10596
臺北市,大同區,大有里,3,1806,1391,88,42,12357
臺北市,大同區,南芳里,2,1283,1155,47,42,9693
臺北市,大同區,建泰里,2,1239,1077,61,36,9162
臺北市,大同區,星明里,3,1702,1684,99,81,13608
臺北市,大同區,雙連里,5,3145,2716,154,138,23469
臺北市,大同區,建明里,2,1093,1012,42,45,8538
臺北市,大同區,朝陽里,2,1346,1236,80,45,10647
臺北市,大同區,老師里,3,2103,1609,83,90,14643
臺北市,大同區,國順里,2,1170,779,48,84,7851
臺北市,大同區,隆和里,2,1100,798,56,60,7722
臺北市,大同區,斯文里,3,1876,1478,97,117,13614
臺北市,大同區,玉泉里,2,904,996,44,48,7698
臺北市,大同區,鄰江里,3,2378,1778,102,105,16287
臺北市,大同區,至聖里,4,2675,2226,100,99,19089
臺北市,大同區,,0,40907,35220,1944,1800,305433
臺北市,文山區,萬祥里,3,1023,1891,101,30,11577
臺北市,文山區,興昌里,4,1128,2988,105,66,16524
臺北市,文山區,老泉里,1,322,240,8,15,2196
臺北市,文山區,博嘉里,3,1196,2145,96,51,13230
臺北市,文山區,萬和里,1,423,1481,67,42,7422
臺北市,文山區,興福里,3,1233,2484,89,51,14166
臺北市,文山區,興安里,3,1094,3062,106,60,15930
臺北市,文山區,景慶里,4,1473,2657,121,81,16329
臺北市,文山區,萬年里,3,1219,2188,85,69,13614
臺北市,文山區,景美里,3,1056,2112,83,60,12456
臺北市,文山區,興泰里,2,769,1757,69,33,9819
臺北市,文山區,萬隆里,4,1446,3171,122,87,17973
臺北市,文山區,樟樹里,3,1018,1928,83,87,11622
臺北市,文山區,興家里,4,1352,3382,118,69,18468
臺北市,文山區,興業里,3,890,2547,97,66,13794
臺北市,文山區,木柵里,4,1496,3893,137,69,20844
臺北市,文山區,萬芳里,4,1366,3493,151,66,19302
臺北市,文山區,樟新里,3,1070,2330,68,48,13242
臺北市,文山區,萬有里,3,1062,2208,84,36,12699
臺北市,文山區,木新里,5,2033,3440,138,90,24312
臺北市,文山區,興光里,2,670,1436,49,42,8547
臺北市,文山區,景東里,4,1282,3080,110,75,17262
臺北市,文山區,明興里,4,1276,3031,100,99,17166
臺北市,文山區,樟腳里,3,1145,2179,80,39,12915
臺北市,文山區,樟林里,4,1586,3722,154,102,20670
臺北市,文山區,忠順里,2,638,1803,79,36,9522
臺北市,文山區,萬盛里,3,929,2077,93,66,12081
臺北市,文山區,興旺里,4,1298,3645,134,96,19542
臺北市,文山區,景仁里,3,961,1966,82,48,11307
臺北市,文山區,順興里,4,1591,2906,126,75,17430
臺北市,文山區,景行里,3,1627,2267,106,81,15666
臺北市,文山區,政大里,3,1120,2550,93,39,14409
臺北市,文山區,興邦里,3,743,2069,77,66,11178
臺北市,文山區,試院里,4,1114,3172,123,63,16728
臺北市,文山區,華興里,4,1560,3733,163,105,20934
臺北市,文山區,樟文里,3,1370,2451,104,54,15195
臺北市,文山區,興得里,3,1114,2676,88,66,14913
臺北市,文山區,興豐里,3,942,2074,89,30,11715
臺北市,文山區,萬美里,4,1293,2979,132,105,17574
臺北市,文山區,萬興里,4,1693,3180,109,75,19407
臺北市,文山區,明義里,3,731,1659,86,90,10575
臺北市,文山區,指南里,2,841,1158,76,60,8175
臺北市,文山區,景華里,3,1210,2458,112,60,14367
臺北市,文山區,,0,49403,107668,4293,2748,622797
臺北市,大安區,虎嘯里,2,679,1530,74,33,9273
臺北市,大安區,福住里,3,1299,2253,71,72,14343
臺北市,大安區,昌隆里,2,863,1096,36,27,8133
臺北市,大安區,古風里,2,979,1587,78,36,10509
臺北市,大安區,民輝里,4,1623,2478,103,93,17412
臺北市,大安區,光信里,4,1701,3018,135,84,19311
臺北市,大安區,龍門里,2,943,1640,69,33,10503
臺北市,大安區,黎元里,3,1375,2130,104,66,13956
臺北市,大安區,敦安里,3,1368,2313,93,54,15351
臺北市,大安區,光明里,2,830,1465,62,27,9174
臺北市,大安區,龍圖里,4,1385,2742,93,105,16941
臺北市,大安區,和安里,4,1371,2678,123,69,16329
臺北市,大安區,群賢里,3,1143,2577,91,66,15357
臺北市,大安區,臨江里,2,1014,1624,76,60,10608
臺北市,大安區,正聲里,3,950,1959,74,48,12300
臺北市,大安區,群英里,4,872,3657,134,93,17931
臺北市,大安區,永康里,2,773,1400,71,45,8925
臺北市,大安區,龍安里,4,1336,2340,94,72,18534
臺北市,大安區,誠安里,3,1079,1565,79,36,10893
臺北市,大安區,華聲里,3,946,1707,59,51,10914
臺北市,大安區,黎孝里,4,1711,3138,168,84,19452
